Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
13699,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1964.0,827.888,812.3145,807.4435,807.7385,807.8555,807.045,805.346,805.2665,803.142,800.242,799.422,806.992,818.8135,830.186,846.456,850.3125,846.506,826.41,712.5915,607.173,601.6805,580.211,534.2695,524.4395,565.1345,591.032,594.6825,604.1575,611.938,626.456,636.5275,650.589,668.15,679.3215,671.7235,661.265,661.507,661.7715,664.9285,658.5425,653.454,656.1795,670.2975,685.5655,554.0005,397.237,351.4635,320.6755,350.0225,486.383,585.7425,591.626,575.9345,571.4995,581.617,577.7885,568.232,560.3355,555.617,548.998,540.071,535.489,527.4055,504.4025,480.561,456.997,434.7115,418.9745,385.7075,356.9505,347.2985,327.044,307.477,289.6055,275.5395,263.145,244.2875,224.616,206.3635,189.389,167.974,148.6895,131.2535,111.807,94.791,79.92,66.2135,54.272,42.6755,32.2225,23.795,17.662,11.839,7.8835,5.6265,3.5645,2.236,1.424,0.8535,0.4895,0.584
13700,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1965.0,826.143,829.379,817.9385,811.655,812.599,811.222,811.083,808.199,809.386,804.074,804.8245,803.0615,810.601,820.366,833.968,849.289,852.964,848.5225,830.8855,714.481,611.658,605.9115,584.4385,537.6135,529.099,570.0725,594.386,598.688,607.5915,615.36,629.2775,640.1915,654.0755,672.173,681.3605,675.162,663.5315,663.4725,662.968,667.0715,659.9475,654.283,657.142,670.7805,684.9765,553.012,396.4895,350.8495,319.7135,351.4505,485.1045,583.419,589.2325,572.4125,567.6505,577.2395,572.9275,563.635,553.579,550.519,541.654,532.6635,526.946,518.319,495.1805,470.7875,446.7355,424.454,408.215,374.901,346.176,335.608,314.8805,294.7055,276.183,261.643,248.0865,229.0375,209.013,190.3405,172.727,151.832,132.9025,115.794,97.432,81.419,67.506,54.9235,44.201,34.108,25.3705,18.288,13.2565,8.702,5.7075,3.981,2.437,1.489,0.9215,0.536,0.633
13701,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1966.0,821.689,827.8025,834.992,822.142,816.557,816.098,815.174,813.9275,812.165,810.0635,808.6425,808.5525,806.6955,812.2455,824.0885,836.875,851.76,854.8235,853.599,832.8425,718.608,615.9385,610.443,587.615,541.973,534.031,573.5605,598.35,602.048,611.0435,618.065,632.793,643.593,658.039,674.07,684.621,677.3225,665.5045,664.495,665.235,668.3295,660.67,655.071,657.44,670.392,683.6225,551.6905,395.654,349.6375,320.4745,350.655,483.3955,581.1715,585.595,568.523,563.378,572.393,568.3565,556.929,548.539,543.092,534.301,524.1135,517.9025,508.911,485.083,460.106,435.9595,413.4075,396.749,363.555,334.658,323.3015,301.8985,281.082,262.297,246.761,232.8525,213.444,192.984,173.7885,156.3455,135.923,117.3995,101.0905,83.9245,68.9255,56.062,44.792,35.4195,26.91,19.5345,13.7465,9.7765,6.336,4.052,2.7325,1.6295,0.9665,0.5815,0.6915
13702,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1967.0,813.3665,823.273,833.3955,839.1095,826.962,820.0255,819.941,817.9555,817.6725,812.5675,814.4355,812.3575,812.265,808.4155,815.811,826.876,839.314,853.521,859.621,855.505,837.1885,722.6695,620.499,613.5545,591.806,546.4855,537.5185,577.6595,601.5345,605.4335,613.5075,621.3855,636.0585,647.395,659.7005,677.155,686.5805,679.1565,666.3445,666.8715,666.3585,668.9505,661.2875,655.084,657.0205,669.1315,681.728,550.195,394.153,350.0535,319.5415,349.546,481.811,577.5595,581.5395,564.1975,558.707,567.9675,561.768,551.9915,541.1015,535.867,525.7415,515.202,508.5965,498.603,474.214,449.1125,424.5465,401.776,384.744,351.419,322.537,310.1885,288.1675,267.174,247.73,231.9535,217.3965,197.467,176.5525,157.638,140.2545,120.3975,102.7585,87.3085,71.402,57.537,45.895,36.0665,28.0595,20.81,14.797,10.2095,7.124,4.5095,2.7965,1.8365,1.0635,0.614,0.758
13703,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1968.0,805.211,814.7305,828.634,837.3775,843.7575,830.2805,823.6515,822.6325,821.54,817.765,816.7175,817.977,816.0405,813.988,811.8235,818.43,829.0865,841.05,858.075,860.9905,860.034,841.6395,726.9205,623.3615,617.858,596.0915,549.6495,541.5915,580.83,604.7345,607.5355,616.565,624.525,639.6355,648.6935,662.4365,678.869,688.1745,679.648,668.736,667.7645,666.834,669.3335,660.946,654.415,655.544,667.1375,679.658,547.8325,394.425,348.7845,318.307,348.4585,478.699,573.439,577.0165,559.4535,554.3845,561.2795,556.7685,544.4325,533.853,527.159,516.7265,505.8635,498.263,487.4785,462.9065,437.18,412.2715,389.417,371.57,338.328,309.2695,295.874,273.8375,252.2575,232.6155,216.3425,200.866,180.356,159.8905,141.2265,124.0835,105.216,88.485,74.018,59.503,47.0155,36.7605,28.3955,21.5825,15.68,10.895,7.328,4.993,3.07,1.855,1.181,0.6635,0.801
13704,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1969.0,809.896,806.1825,819.7085,832.2515,841.8675,846.8895,833.573,826.149,826.003,821.2385,821.6745,820.0705,821.4065,817.703,817.2455,814.315,820.3315,830.6445,845.5225,859.0285,864.87,864.852,846.1895,729.2985,627.5375,622.1435,598.9415,553.3245,544.6005,583.995,606.3375,610.2125,619.426,627.839,640.5045,650.9855,663.7345,680.097,688.121,681.826,669.2255,667.945,666.8815,668.5755,659.9895,652.606,653.3075,664.988,676.2705,547.471,392.7555,347.142,316.9875,346.069,475.1315,568.75,571.9715,554.927,547.6515,556.2075,548.907,536.9375,524.8495,517.828,507.0885,495.2885,486.832,475.4635,450.2325,424.0745,399.009,375.506,357.02,323.704,294.514,280.7035,258.0765,236.4625,216.5345,199.629,183.37,163.3155,143.2905,124.9205,108.4365,90.665,75.045,61.7195,48.7315,37.6805,28.931,21.887,16.2635,11.5605,7.833,5.1245,3.4025,2.0365,1.194,0.737,0.8545
13705,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1970.0,821.415,810.4745,810.7025,822.85,836.3695,844.765,849.7945,835.7585,829.1725,825.303,824.872,824.7795,823.2735,822.9315,820.7655,819.655,815.9635,821.6605,834.7415,846.153,862.3075,869.2575,869.7265,848.2785,732.9875,631.5735,624.8015,602.299,555.8885,547.644,585.2125,608.491,612.61,622.345,628.275,642.3555,651.83,664.5215,679.529,690.052,681.76,669.0825,667.6705,665.6835,667.318,657.8975,650.056,650.976,661.289,675.9305,544.89,390.7305,345.4705,314.6885,343.307,471.0775,563.757,567.3665,548.2535,542.956,548.3695,541.493,527.927,515.6385,508.3585,496.6605,484.113,475.0665,462.71,437.0905,410.7585,384.9375,360.985,341.7215,308.3815,279.5905,264.78,242.248,220.443,200.1125,182.5785,166.508,146.791,127.125,109.5615,93.872,77.294,62.8305,50.819,39.398,29.888,22.4605,16.6465,12.1155,8.398,5.535,3.531,2.2805,1.3275,0.7545,0.9405
13706,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1971.0,843.941,821.6595,814.6605,813.3775,826.522,838.9645,847.35,851.552,838.431,828.1,828.592,827.766,827.825,824.583,825.727,822.969,821.0875,816.9705,825.363,834.955,849.1305,866.0855,873.6985,871.691,851.923,736.4795,634.009,627.9335,604.561,558.4545,548.792,586.9425,610.4235,615.117,622.4345,629.64,642.882,652.1675,663.613,680.829,689.7695,681.1175,668.4485,666.023,664.0755,664.8475,654.999,647.3165,647.1825,661.144,672.7955,541.9035,388.6335,342.8555,312.1065,340.223,466.955,559.2665,560.735,543.6465,535.6825,541.1895,532.676,518.9985,506.657,498.285,485.923,472.954,463.0085,449.9005,424.131,396.8675,370.6585,346.0845,326.104,293.2865,264.3975,249.1385,226.435,204.1965,183.366,166.1655,150.0755,130.5315,111.7025,94.999,80.143,64.852,51.773,41.0505,31.2985,23.3025,17.124,12.361,8.7585,5.9185,3.7995,2.355,1.476,0.8325,0.993
13707,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1972.0,859.2635,843.8415,825.779,817.0625,816.6665,828.8645,841.255,848.7155,853.8185,837.0885,831.0485,831.308,830.7705,828.9245,827.1525,827.675,824.248,821.7935,820.266,825.157,837.5595,852.388,869.9785,875.365,875.4855,855.313,738.592,636.8015,630.078,606.633,559.478,550.2215,588.493,612.4975,614.9385,623.287,629.851,642.785,650.9965,664.0575,680.4125,688.8485,679.941,666.3545,664.122,661.1725,661.5005,651.7695,643.37,646.264,658.0525,669.012,538.628,385.578,340.012,309.158,337.064,463.109,552.679,555.7715,536.4185,528.641,532.326,523.637,509.9335,496.571,487.4485,474.6375,461.0715,450.192,436.6795,409.9425,382.1735,355.2735,330.2875,310.155,277.4155,248.838,232.9365,209.894,187.358,167.1085,150.022,133.748,114.8995,97.025,81.2265,67.3505,53.597,41.9615,32.742,24.5235,17.838,12.7585,8.989,6.226,4.0925,2.554,1.537,0.9345,1.082
13708,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1973.0,842.588,858.8455,847.941,828.1355,820.1115,818.774,830.895,842.298,850.5765,852.081,839.7635,833.6265,834.282,831.8235,831.373,828.9525,828.803,824.711,824.7025,819.5415,827.386,840.397,855.8635,871.3365,878.9575,878.978,857.4405,741.024,638.8195,631.8605,607.453,560.613,551.5955,590.2795,612.0895,615.4125,623.214,629.4415,641.4205,650.795,663.3685,679.337,687.51,677.3085,664.261,660.9735,657.5165,657.943,647.7555,641.7875,643.022,654.2575,664.8905,534.466,382.383,336.7865,306.2325,334.155,457.541,547.7825,548.444,529.4075,520.0475,523.2075,514.555,499.932,485.9215,476.197,462.7985,448.378,437.2235,422.209,394.8885,366.362,339.0745,314.095,293.317,261.0605,232.7445,215.956,192.7025,170.7835,150.884,133.823,117.8655,99.9345,83.022,68.2625,55.7565,43.603,33.563,25.6765,18.825,13.3845,9.3255,6.4095,4.3265,2.7665,1.6775,0.9805,1.2045
13709,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1974.0,804.224,841.93,862.985,850.281,831.2015,822.1705,820.5745,831.646,843.8035,848.3855,854.4395,842.277,836.5945,835.346,834.282,833.1015,830.001,829.0405,827.386,823.5645,821.4475,829.8425,843.5085,857.082,874.653,882.2005,881.3275,859.8115,742.9135,640.346,632.6605,608.2605,561.801,553.279,589.761,612.2545,615.241,622.5645,627.94,640.627,649.995,662.0615,677.9805,684.611,674.895,660.914,657.144,653.7085,653.8785,645.5955,638.4785,639.113,650.092,659.6165,530.047,378.708,333.6005,303.361,330.037,453.5505,540.636,541.304,520.8935,511.101,514.2305,504.647,489.4645,474.9675,464.592,450.2205,435.6685,422.837,406.9045,378.7475,349.874,322.5045,297.135,276.059,244.144,215.905,198.3885,175.7265,154.3365,134.6905,117.9375,102.5545,85.633,69.8525,56.504,45.2895,34.794,26.2635,19.6565,14.097,9.7535,6.611,4.4285,2.9035,1.8025,1.0605,1.29
13710,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1975.0,754.076,803.368,846.177,865.3715,853.4615,833.5025,823.945,821.099,832.8395,841.3435,850.471,856.8515,845.3415,837.7285,837.8045,836.072,834.1745,830.1105,831.433,825.883,825.179,823.4075,832.5865,844.6195,860.233,877.5795,884.5885,883.733,861.795,744.09,641.1455,633.2645,609.1595,563.3295,552.8925,589.7195,612.012,614.4,620.9325,626.593,639.72,648.5785,660.428,674.921,682.177,671.1755,656.914,653.1445,649.636,651.1185,642.1305,634.389,634.697,644.584,654.0955,524.972,375.072,330.386,299.776,327.1145,447.543,533.6515,532.636,511.933,502.387,504.261,494.039,478.4725,463.598,452.1005,437.6415,421.4415,407.7205,390.4675,362.034,332.8995,305.0915,279.7575,258.1585,226.562,198.5825,181.145,159.034,137.943,118.886,102.785,88.1075,72.2875,57.9745,45.9965,36.1855,27.2535,20.144,14.7555,10.3095,6.93,4.5755,2.9755,1.8935,1.1395,1.388
13711,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1976.0,715.057,753.015,807.622,848.6865,868.7285,856.0325,835.4985,824.4415,822.0285,830.1655,843.1895,852.838,859.9375,846.5985,840.2165,839.651,837.2485,834.132,832.287,829.4905,827.21,826.559,825.638,833.5045,847.583,862.9015,879.986,886.8935,885.9785,862.6905,744.827,641.604,634.0365,610.487,563.0195,552.831,589.4435,610.9785,612.741,619.0655,625.594,638.2045,646.7875,657.127,672.6195,678.4005,666.8715,652.719,649.1145,646.3505,647.498,637.8115,629.7395,629.1505,639.094,647.7235,519.967,371.4495,326.619,296.8655,322.7115,441.8255,525.22,523.511,503.2685,492.6825,493.6325,482.9535,467.2775,451.305,439.6965,423.4735,406.617,391.442,373.5015,344.6385,314.9335,287.3225,261.7305,239.4515,208.465,181.4655,164.0265,142.193,121.8815,103.795,88.3575,74.4215,59.9955,47.1585,36.7745,28.368,20.926,15.1175,10.7755,7.3165,4.792,3.0715,1.938,1.194,1.489
13712,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1977.0,714.1305,713.822,757.1605,810.184,852.2325,871.563,858.32,836.1655,825.31,819.183,831.809,845.5565,856.005,861.2475,849.2365,842.1695,840.942,837.146,836.1415,829.885,830.5165,828.1455,828.2665,826.2145,836.217,849.9495,865.4025,882.1375,889.3405,886.817,863.491,745.051,642.255,635.343,610.0435,562.925,552.714,588.307,609.338,610.513,618.057,624.107,636.433,643.4105,654.841,668.9915,674.0855,662.3795,648.8105,645.5635,642.8215,643.1685,633.067,624.294,623.9265,632.7205,641.7255,515.0055,367.3255,323.405,293.1205,318.735,434.8435,516.354,514.891,493.972,482.823,482.918,472.1635,455.372,439.4925,425.9545,409.092,390.8645,375.009,356.188,326.7825,297.288,269.493,243.2655,220.8495,191.139,165.039,147.421,126.325,107.047,89.813,75.168,62.285,49.1755,38.014,29.084,21.9955,15.8675,11.1935,7.7845,5.134,3.267,2.033,1.2425,1.607
13713,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1978.0,722.003,712.7995,717.7795,759.676,813.8025,855.385,874.1985,859.1485,837.192,822.409,820.6965,834.1615,848.8885,857.3975,863.975,851.392,843.591,840.9075,839.141,833.399,830.718,831.0245,829.467,828.5815,828.6535,838.3465,852.529,867.4315,884.802,890.163,887.928,863.477,745.5295,643.5175,634.8525,609.748,562.9345,551.727,586.7655,606.757,609.6055,616.6025,622.382,632.9675,641.259,651.2265,664.811,669.612,658.5085,644.939,642.21,638.6175,638.3675,627.7105,619.3905,617.763,626.972,635.643,509.5645,363.739,319.508,289.543,313.5675,427.285,508.1275,505.601,484.3945,472.7085,472.4725,460.4715,443.9115,426.125,411.8635,393.5705,374.9395,358.094,338.3005,309.0515,279.2755,250.8695,224.632,202.6995,174.086,148.634,131.3105,111.235,92.963,76.7255,63.1895,51.4195,39.934,30.255,22.685,16.784,11.8405,8.164,5.5155,3.5365,2.186,1.3195,1.7275
13714,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1979.0,729.0485,720.6115,716.722,720.2655,763.3215,817.203,858.36,875.215,860.3825,834.407,823.9805,823.078,837.6625,850.3995,860.219,866.2715,853.0205,843.649,842.917,836.19,834.0675,830.826,831.882,829.5765,830.7055,830.48,840.9435,854.459,870.3885,885.4915,891.553,887.8205,863.82,746.668,643.0545,634.3915,609.6925,562.068,550.516,583.894,605.946,608.1715,614.878,618.8795,631.0115,637.788,647.1225,660.5195,666.0725,654.165,641.7805,638.0895,633.684,632.9315,622.9265,613.343,612.2005,620.9645,629.192,504.518,359.4145,315.6495,284.9915,307.896,420.5375,499.0975,495.905,474.413,462.8325,460.888,449.118,430.693,412.4265,396.5635,377.8045,358.261,340.3695,320.176,290.6305,260.3055,231.8145,206.172,184.609,156.797,132.465,115.6515,96.637,79.4295,64.475,52.269,41.8735,31.83,23.621,17.328,12.5375,8.6395,5.796,3.808,2.3725,1.4235,1.8535
13715,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1980.0,757.485,727.534,724.787,719.2725,723.903,766.849,820.416,859.592,876.689,857.765,836.247,826.6085,826.7455,839.374,853.353,862.6705,868.123,853.2215,845.6685,839.6965,836.7865,833.819,831.271,831.6725,831.365,832.112,832.9655,842.7045,857.6195,870.9775,887.1135,891.484,888.246,865.0615,746.208,642.487,634.3805,608.6725,561.147,547.682,583.255,604.5815,606.5685,611.342,617.115,627.705,633.882,642.8735,657.4365,661.5975,651.0905,637.8075,633.196,628.3125,628.192,616.921,607.987,606.3775,614.8995,623.231,498.8085,355.269,310.9905,280.058,303.057,413.2075,489.846,485.853,464.818,451.7275,449.869,436.114,417.1985,397.4205,381.0555,361.3725,340.9145,322.4985,301.5425,271.4375,240.912,213.0245,188.072,166.52,139.97,116.9055,100.6765,82.7835,66.9325,53.419,42.628,33.437,24.8685,18.093,12.9955,9.153,6.139,4.0045,2.5555,1.544,1.992
13716,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1981.0,778.57,755.8435,731.798,727.5535,722.8675,727.4435,770.212,821.981,861.239,874.2875,859.7315,839.1895,830.4455,828.7455,842.458,855.986,864.778,868.487,855.3245,842.4255,839.9015,836.278,833.9725,830.7845,833.133,832.468,834.445,834.6505,845.8,858.5495,872.5865,887.327,892.02,889.73,864.5355,745.5505,642.486,633.366,607.582,558.668,547.0535,582.127,603.0665,603.194,609.6005,614.042,623.98,629.897,639.865,653.31,658.3965,647.197,633.1165,628.0845,623.6765,622.3365,611.674,602.371,600.5465,609.5235,616.36,493.122,350.1595,305.847,275.6895,297.7915,405.5395,480.072,476.1575,454.0065,441.172,437.0625,422.5215,402.1835,382.127,364.767,344.0465,323.1815,303.7805,281.707,251.253,221.2975,194.178,169.4225,148.472,123.411,101.635,86.075,69.6385,55.3315,43.4685,34.017,26.077,18.9795,13.455,9.3865,6.4575,4.206,2.6625,1.6465,2.1265
13717,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1982.0,775.5565,776.8855,759.981,734.598,731.293,726.3555,730.8095,772.196,823.8125,859.1505,876.3555,862.656,843.056,832.7385,832.0275,845.1885,858.3015,865.413,870.6515,852.329,842.0875,838.772,836.1655,833.2565,832.0175,833.9595,834.6545,836.0985,837.5505,847.1655,860.052,872.8825,888.0765,893.586,889.2965,863.7295,745.4375,641.528,632.112,605.213,557.865,545.9885,580.7895,599.984,601.5285,606.668,610.493,620.31,626.9165,636.1525,650.1175,654.4855,642.6435,628.2895,623.496,617.946,617.1215,606.175,596.605,595.478,602.964,609.525,486.344,344.621,301.1935,271.0285,292.259,397.5235,470.692,465.411,443.56,428.868,423.8025,407.7515,387.198,366.282,347.708,326.592,304.73,284.05,261.1145,231.1595,202.0385,175.267,151.3525,131.151,107.474,87.08,72.5885,57.7425,45.173,34.8,26.671,20.006,14.158,9.7755,6.6605,4.4515,2.815,1.7275,2.2875
13718,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1983.0,748.094,773.827,781.02,762.57,738.322,734.804,729.6125,733.0265,774.301,822.147,861.4085,879.2035,866.241,845.4805,836.2525,834.904,847.637,859.197,867.7405,867.876,851.7205,840.1565,837.9825,835.286,834.29,832.5995,835.9375,836.2305,838.844,839.069,848.5835,860.38,873.739,889.7995,893.264,888.433,863.4765,744.413,640.1955,629.8015,604.1985,556.768,544.7395,578.093,598.4195,598.6405,603.1665,607.1485,617.3495,623.5535,633.0595,646.3115,649.924,637.9895,623.7725,617.8205,612.833,611.77,600.378,591.55,589.111,596.5935,601.3185,479.1135,339.468,296.1785,266.101,286.5545,389.8745,460.321,454.7615,431.3645,416.1315,409.318,392.87,371.438,349.416,330.3195,308.099,285.1885,263.572,240.544,211.2495,182.4815,156.621,133.837,114.3385,92.208,73.5325,60.191,47.114,36.122,27.287,20.4425,14.916,10.3065,6.9265,4.584,2.9725,1.8205,2.4205
13719,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1984.0,730.3625,746.392,777.9145,783.521,766.0595,741.719,738.1065,731.919,735.251,773.19,824.571,864.2475,882.45,868.457,849.0745,839.338,837.5225,848.699,861.671,865.1905,866.962,849.2325,838.54,836.5865,836.2175,834.645,834.468,837.4845,838.8025,840.5515,840.2555,849.112,861.2615,875.4685,889.657,892.4595,888.1785,862.3685,742.88,638.139,628.6405,603.016,555.4515,542.3405,576.7525,595.671,595.25,600.018,604.255,614.3445,620.463,629.4365,641.907,645.4405,633.5905,618.299,612.8235,607.663,605.902,595.2965,585.15,582.9375,588.633,592.605,472.14,333.881,290.9185,261.0935,281.0545,381.435,449.9435,442.403,418.75,402.24,394.707,377.2045,354.659,332.2835,312.03,288.772,264.964,243.219,220.1945,191.057,163.28,138.64,116.789,98.2115,78.005,61.08,49.19,37.743,28.364,20.967,15.3315,10.917,7.3345,4.7885,3.075,1.932,2.5695
13720,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1985.0,738.002,728.746,750.3385,780.308,786.9075,769.1635,744.9195,740.586,734.144,734.603,775.8565,827.4205,867.1605,884.391,871.7995,852.168,842.1505,838.839,851.235,859.387,863.9875,863.909,847.0935,836.5255,837.0755,836.398,836.475,836.04,839.911,840.778,841.598,840.803,850.118,862.9615,875.4615,889.0505,892.217,887.115,860.5225,740.9375,636.8655,627.382,601.553,553.2405,541.146,574.3305,592.4435,592.2795,597.078,601.605,611.2485,616.924,625.274,637.801,641.0785,628.242,613.4505,607.7525,601.8315,600.8865,588.8185,578.974,575.239,580.205,584.1205,464.6625,328.144,285.617,256.055,275.091,372.998,437.9515,429.725,405.1325,388.2755,379.4785,360.6555,337.815,314.4045,292.946,268.6455,244.8735,223.0515,199.69,171.559,144.8905,121.1745,100.53,83.2725,65.0495,50.173,39.5495,29.7455,21.962,15.8625,11.2845,7.8305,5.1145,3.243,2.0195,2.761
13721,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1986.0,746.072,736.3915,732.433,752.48,783.4805,789.7355,772.0155,747.3805,742.875,733.753,737.346,778.777,830.0475,868.9045,887.444,874.5885,855.066,843.752,841.431,849.14,857.911,860.34,861.2155,844.7185,836.4095,836.766,838.221,838.126,838.4135,842.149,841.695,842.18,841.745,851.9035,863.058,874.8885,888.916,891.2795,885.0015,858.558,739.3985,635.6105,625.811,599.3515,551.9865,538.886,571.3975,589.792,589.327,594.697,598.567,607.7955,612.8325,621.448,633.5375,635.7725,623.4465,608.5475,602.0265,597.012,594.337,582.5565,571.3175,567.133,572.004,575.0895,456.935,322.3215,280.1475,250.7,268.9505,362.9615,425.536,415.9395,391.4235,373.7555,363.1505,343.817,319.842,295.4925,272.852,248.52,224.6845,202.3965,179.4835,152.382,126.8,104.3995,85.2605,69.3925,53.386,40.3965,31.2275,23.0465,16.549,11.608,8.0715,5.4405,3.45,2.1195,2.9115
13722,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1987.0,746.026,744.4475,739.882,734.294,755.3225,785.9815,792.3325,774.217,749.539,742.702,736.425,740.1565,781.1795,831.616,871.7,889.931,877.258,856.7755,846.4975,839.5935,847.3455,853.7115,857.069,858.3545,844.2025,835.4615,838.18,840.019,840.4175,840.8875,842.893,842.2765,843.098,843.4425,852.143,862.513,874.7315,888.306,889.012,883.2555,856.6225,737.986,633.9635,623.583,597.9685,549.7555,536.188,569.194,586.947,587.251,591.581,595.295,603.9055,609.267,617.3745,628.504,631.0785,618.763,603.0365,597.388,590.5855,588.154,574.9595,563.4865,559.2875,563.368,565.7755,449.1775,316.315,274.526,245.1765,261.7005,352.76,412.333,402.4955,377.497,358.415,347.022,326.3085,301.552,276.131,253.295,229.0135,204.8395,182.6955,160.2655,134.349,110.098,89.2725,71.554,57.2865,43.4185,32.2235,24.3645,17.5615,12.2715,8.397,5.672,3.7125,2.2805,3.097
